x,y,z,brightness
-0.5390668223980031,0.8372700621844853,0.09157403539927621,5.67
-0.46236234746554944,-0.8866149847054492,-0.011615874564686242,6.02
-0.883771442056122,0.46325277045217983,-0.065915922768498,4.36
0.056099633769087665,-0.9892168467037034,0.13528806779814698,5.66
-0.4543836805866272,-0.8858773878609383,0.09357737169439391,4.54
0.8412814673160581,0.540352324096018,-0.016274476783368064,4.76
-0.888395749326191,0.4582080198460125,-0.028256028170139884,5.9
0.8875645986627088,-0.4492326669294038,0.10207396418382249,5.42
-0.8894387425334646,0.45612867275631286,-0.029075026570129888,5.24
-0.9967458500433003,-0.050565638202393716,-0.06277600381231088,5.94
-0.048616051261454574,0.9940274145899457,-0.09770352400692618,6.07
0.5495038660021678,-0.8251156889219976,0.13126157527414048,6.33
-0.5472744893512096,0.8368542787775269,0.01286660006055008,6.15
-0.45134385817537664,-0.8890063226125533,-0.0771782355477903,6.15
0.9983902428744992,0.05581868041356025,-0.010059714205054448,6.15
-0.8907214235896633,0.4428848219168834,0.10231510188654437,6.52
-0.061561876111756585,0.9946565885808695,0.08287584812397172,6.05
-0.9983871979846002,-0.056765372768501195,0.0008338794348680133,6.47
0.9914065919988572,0.06367700891399745,0.11427251584251669,6.39
0.8204132342480195,0.5556355577784207,0.13487494950126064,5.41
-0.4492462909828265,-0.8920952074295693,-0.0484139537671453,5.8
0.8949359836115012,-0.4453051202246552,-0.0281591040166466,5.5
0.06340920896388151,-0.9974426612794144,0.03297589541489902,5.38
-0.894101381657419,0.42894136907980324,0.12881001983634013,5.87
0.5579091893230096,-0.8296046941780273,0.02221233591327578,5.5
-0.9966020933576486,-0.0691794199261351,0.04470431046147857,6.13
-0.4378845000030765,-0.8977962725243382,0.047106450709642665,4.06
0.5592746931421428,-0.8287687551111407,0.018819356054131084,5.99
-0.4358551188066399,-0.8992719490539273,0.03660979452005544,6.54
0.9974281297373839,0.07142363000410398,0.005982565137233374,5.7
-0.9905930862523002,-0.0827471659080999,0.1089873570801687,3.44
0.8253407322451051,0.5638011788815598,-0.030674197444710644,5.57
-0.431924536080773,-0.9016643169214204,0.021039361255448655,5.93
0.9968991460935157,0.07721770927173009,0.015149847947946526,5.75
0.5647557813319323,-0.8204459345762767,0.08899087531549982,4.89
0.9024084216912445,-0.4303461853920068,0.021475594968837573,4.43
-0.07971039153837772,0.9961439563946887,0.036653398466378044,5.07
-0.42228332606746144,-0.903530104764347,0.07287072327025484,4.53
-0.08461737539614617,0.9963838507300652,-0.007689069215131445,5.59
0.9962259925873007,0.08372839281057169,-0.0228763618350055,5.9
0.9019056901491712,-0.4288994981821382,-0.05110133594787044,6.27
-0.572183861722588,0.8181759167587799,0.05651369409405299,7.0
0.8181343042107135,0.5722433596412416,0.05651369409405299,7.1
0.8200093673639317,0.5717805378004862,-0.025527515115879217,6.28
-0.8722362740376554,0.47498280957962297,0.11659851138310451,5.39
-0.9961775745747333,-0.023041324259502328,0.08425756518420276,6.15
-0.5191404821850139,0.8545358998899072,-0.0161726793098,5.19
-0.42829030585013583,-0.8970896948040974,-0.10861626669651551,5.07
0.9935898777228233,0.030067625537925156,0.10897289929728496,6.07
-0.5201486521364088,0.8492212697348828,0.09093192349527551,6.39
